keyword,word
소망,그러므로 너희 마음의 허리를 동이고 근신하여 예수 그리스도의 나타나실 때에 너희에게 가져다줄 은혜를 온전히 소망하라
소망,이는 소망을 따라 밭을 갈며 밭을 갈고 포도를 따는 자가 그 열매를 먹을 수 있는 것처럼
소망,하나님이 두 가지 변하지 아니할 사실을 의지하여 그가 맹세하신 바를 성취하시리니 그 안에서 우리는 강한 위로를 얻고 우리의 소망이 확고하고 흔들리지 않게 하려 함이라
소망,젊은 사자들은 궁핍하고 주림을 당할지라도 여호와를 찾는 자는 모든 좋은 것을 부족함이 없으리로다
소망,소망 중에 즐거워하며 환난 중에 참으며 기도에 항상 힘쓰며
소망,주는 나의 피난처시요 나의 방패시라 내가 주의 말씀을 소망하나이다
소망,만일 그리스도 안에서 우리가 바라는 것이 다만 이 세상에 있는 것뿐이면 모든 사람 가운데 우리가 더욱 불쌍한 자일니라
소망,내가 이것을 확신하므로 그가 능히 내게 맡기신 것을 그 날까지 지키실 줄을 내가 아노라
소망,그러므로 너희 담대함을 버리지 말라 이 담대함이 큰 상을 얻게 하리라 너희가 하나님의 뜻을 행한 후에 약속을 받기 위하여 인내가 필요하니라
소망,우리가 선을 행하되 낙심하지 말지니 포기하지 않으면 때가 이르러 거두리라
소망,우리가 만일 그와 함께 죽었으면 그와 함께 살리라
소망,이스라엘아 여호와를 바랄지어다 여호와께는 인자하심이 있으며 풍성한 속죄가 있음이로다 그가 이스라엘을 그 모든 죄악에서 속량하시리로다
소망,우리가 소망하는 것을 아직 보지 못하면 인내로 기다릴지니라
소망,그러므로 우리는 낙심하지 아니하노니 우리의 겉사람은 후패하나 속사람은 날마다 새로워지고 잠시 받는 환난이 우리가 받게 될 영원한 영광과 비교할 수 없도다
소망,그가 모든 눈물을 그들의 눈에서 씻기시며 다시는 사망이 없고 애통하거나 울거나 아픈 일이 다시는 없으리니 처음 것들이 다 지나갔음이라
소망,그러므로 내 사랑하는 형제들아 굳건하게 서서 흔들리지 말고 주의 일을 더욱 힘써 알게 하라
소망,여호와를 바라는 자는 부끄러움을 당하지 않으리니 그들이 진리로 인도됨을 받기 때문이라
소망,주를 기다리는 자가 없으므로 주께서 이 땅에서 아무도 찾지 않으셨나이다
소망,그러나 모든 은혜의 하나님 곧 너희를 그리스도 예수 안에서 부르사 영원한 영광에 이르게 하시는 그가 잠깐의 고난 후에 너희를 온전하게 하시며 굳건하게 하시며 강하게 하시며 털어 버리시리라
소망,우리는 소망 중에 구원을 얻었으니 보이는 것은 소망이 아니니라 사람이 보이는 것을 어찌 바라리요 만일 우리가 보지 못하는 것을 바라면 참으며 기다려야 할지니라
소망,그의 이 소망을 가진 자마다 그를 깨끗하게 하여 그와 같이 깨끗하게 되리라
소망,피곤한 자에게는 능력을 주시며 무력한 자에게는 힘을 더하시나니
소망,여호와는 나의 목자시니 내가 부족함이 없으리로다 그가 나를 푸른 초장에 누이시며 쉴 만한 물가로 인도하시도다
소망,구하라 그러면 너희에게 주실 것이요 찾으라 그러면 찾아낼 것이며 문을 두드리라 그러면 너희에게 열릴 것이라
소망,너희 중에 여호와를 두려워하며 그의 종의 말을 듣는 자가 누구냐 흑암 중에서 걷는 자는 누구냐 여호와의 이름을 의지하고 자기 하나님을 의지하는 자는 누구냐
소망,여호와를 기뻐하라 그가 네 마음의 소원을 이루어 주시리로다
소망,주께서 마음이 견고한 자를 평강으로 지키시리니 그가 주를 의뢰함이니이다
소망,그러나 그리스도는 하나님의 집을 맡은 자로서 우리는 그 집이라 만일 우리가 담대함과 소망의 확신을 끝까지 견고히 잡고 있다면
소망,주는 나의 피난처시요 나의 방패시라 내가 주의 말씀을 소망하나이다
소망,그 날에 사람들이 말하기를 보라 이는 우리의 하나님이라 우리가 기다렸던 그 하나님이라 그가 우리를 구원하셨도다
소망,무엇이든지 전에 기록된 바는 우리의 교훈을 위하여 기록된 것이니 이는 성경을 통하여 인내와 소망을 가지게 하려 함이라
소망,여호와여 내가 주를 기다리오니 주는 나의 하나님이시라
소망,내 영혼아 잠잠히 하나님만 바라라 내 소망이 그에게서 나는도다 그는 나의 반석이시요 나의 구원이라 내가 흔들리지 아니하리로다
소망,내가 선한 싸움을 싸우고 달려갈 길을 마치고 믿음을 지켰으니
소망,그의 이름을 의지하여 이방인들이 소망을 두리라
소망,우리 구주 하나님과 우리의 소망인 그리스도 예수의 명에 의하여 나는 사도 된 자라
소망,우리의 잠시 받는 가벼운 환난이 지극히 크고 영원한 영광을 우리에게 이루게 함이니
소망,너희는 여호와를 찾을 때 찾을 수 있도록 그를 부르라 가까이 계실 때 그를 부르라 불의한 자는 그의 길을 악한 자는 그의 생각을 버리고 여호와께로 돌아오라
소망,기록된 바 눈이 보지 못하고 귀가 듣지 못하고 사람의 마음에 생각지 못한 것을 하나님이 자기를 사랑하는 자들에게 예비하셨다
소망,가난한 자들의 억울한 일이 그들을 찾을 때 그들은 주를 찬송하리로다
소망,오직 여호와를 바라는 자는 새 힘을 얻으리니 독수리가 날개치며 올라감 같을 것이요 달려가도 피곤하지 아니하고 걸어가도 곤비하지 아니하리로다
소망,여호와여 주의 말씀을 주의 종에게 기억나게 하소서 이것이 나의 위로라 내가 고난 중에 있을 때에
소망,이뿐 아니라 우리 곧 성령의 첫 열매를 받은 우리까지도 속으로 탄식하며 자녀의 명부를 기다리고 있노니 소망을 따라 구원을 얻었으니 보이는 소망은 소망이 아니니라
소망,몸이 하나요 성령도 하나니 너희가 부르심을 따라 부르심의 소망이 하나라
소망,하늘이 땅보다 높은 같이 내 길은 너희 길보다 높으며 내 생각은 너희 생각보다 높으니라
소망,주께서 나의 생명의 길을 보이시리니 주의 앞에는 기쁨이 충만하고 주의 오른편에는 영원한 즐거움이 있나이다
소망,구하라 그리하면 너희에게 주실 것이요 찾으라 그리하면 찾아낼 것이며 문을 두드리라 그리하면 너희에게 열릴 것이니라
소망,여호와를 바라는 모든 너희 성도들아 여호와를 사랑하라 여호와는 진실된 자를 지키시며 교만한 자에게는 보응하시는 이시로다
소망,우리가 믿는 도리의 소망을 흔들리지 말고 고백하자 이는 약속하신 이가 믿실 것이기 때문이라
소망,여호와는 그를 경외하는 자 곧 그의 인자하심을 바라는 자에게 기뻐하시는도다
소망,우리가 믿지 아니할지라도 그는 믿으시나니 자기를 부인하실 수 없느니라
소망,그는 나의 반석이시요 나의 구원이라 내가 흔들리지 아니할 것이라 하나님은 나의 구원 나의 영광이시라 하나님은 나의 힘이시라
소망,내가 가서 너희를 위하여 처소를 예비하면 가서 너희에게 다시 와서 내가 있는 곳에 너희도 있게 하리라
소망,두 가지 변하지 아니할 사실을 의지하여 그가 맹세하신 바를 성취하시리니 그 안에서 우리는 강한 위로를 얻고 우리의 소망이 확고하고 흔들리지 않게 하려 함이라
소망,내 영혼아 어찌하여 낙심하며 어찌하여 내 속에서 불안해하는가 하나님을 바라라 내가 그를 다시 찬송하리니 그는 내 얼굴빛이요 내 하나님이시로다
소망,우리가 믿음으로 이 은혜에 들어갔으며 하나님의 영광을 바라는 소망을 가지고 기뻐하노라
소망,우리의 소망은 너희가 흔들림 없이 인내하며 우리의 고난에 동참하는 것을 보므로 너희도 우리가 받은 위로와 같은 위로를 받으리라
소망,야곱의 하나님을 자기 도움으로 삼고 여호와를 자기 하나님으로 삼은 자는 복이 있도다
소망,현재의 고난은 장차 우리에게 나타날 영광과 비교할 수 없도다
소망,여호와는 내 편이시라 내가 두려워하지 아니하리라 사람이 내게 어찌할 수 있으랴
소망,우리는 성령 안에서 의의 소망을 기다리노니
소망,그의 큰 긍휼을 따라 예수 그리스도를 죽은 자 가운데서 다시 살리심으로 우리에게 산 소망을 주셨고 썩지 아니하고 더러움이 없고 시들지 아니하는 기업을 하늘에 예비하셨으니
소망,가난한 자들의 억울한 일이 그들을 찾을 때 그들은 주를 찬송하리로다
소망,여호와를 신뢰하라 여호와는 영원한 반석이시라
평안,하나님의 평강이 모든 이해를 뛰어넘어 너희 마음과 생각을 지키시리라
평안,주께서 심지가 경고한 자에게 평안을 주시리니 이는 그가 주를 신뢰함이니이다
평안,여호와께서 자기 백성에게 힘을 주시며 여호와께서 자기 백성에게 평안을 주시리로다
평안,주의 법을 사랑하는 자에게는 큰 평안이 있으며 그들에게는 장애물이 없으리라
평안,우리가 믿음으로 의롭다 하심을 받았으므로 우리 주 예수 그리스도로 말미암아 하나님과 화평을 누리자
평안,공의의 열매는 평화로우며 의의 결과는 영원한 평안과 안전이라
평안,내가 평안히 눕고 자기도 하리니 오직 주께서 나를 안전하게 살게 하심이로다
평안,예수께서 일어나사 바람을 꾸짖으시며 바다에게 이르시되 잠잠하라 고요하라 하시니 바람이 그치고 매우 잔잔하게 되니라
평안,그가 우리의 평화이신지라 둘로 하나를 만드시고 원수 된 것을 그 몸으로 멸하시고
평안,그가 네 경계를 평안하게 하시고 네 배에 최고의 밀을 채우시리로다
평안,형제들아 기뻐하라 온전하게 되고 위로를 받고 같은 마음을 품고 평안할지어다 사랑과 평화의 하나님이 너희와 함께 계시리라
평안,내가 입을 열어 평안을 선포하며 먼 나라와 가까운 나라에 이를 전하리니 여호와의 말씀이니라
평안,의가 그 날에 꽃같이 피며 평안이 풍성하여 달과 같이 오래가리로다
평안,너희가 내게 배운 것과 받고 듣고 본 것을 행하라 그리하면 평강의 하나님이 너희와 함께 계시리라
평안,산들이 떠나며 언덕들이 이동할지라도 나의 인자하심은 네게 떠나지 아니하며 나의 평화의 언약은 이동하지 아니하리라 여호와께서 말하셨느니라
평안,그가 나를 푸른 풀밭에 누이시며 잔잔한 물가로 인도하시는도다
평안,육신의 생각은 사망이요 영의 생각은 생명과 평안이니라
평안,너희가 어느 집에 들어가면 먼저 말하기를 이 집에 평안이 있을지어다 하고
평안,모든 사람과 더불어 화평을 추구하며 거룩함을 따르라 이것이 없으면 아무도 주를 보지 못하리라
평안,너희가 기쁨으로 나가며 평안히 인도함을 받으리니 산과 언덕이 너희 앞에서 노래를 부르고 들의 모든 나무가 손뼉을 치리라
평안,평안을 지키는 자는 복이 있으며 그들의 길을 지키는 자는 행복하리로다
평안,수고하고 무거운 짐 진 자들아 다 내게 오라 내가 너희를 쉬게 하리라
평안,주의 법을 사랑하는 자에게는 큰 평안이 있으며 그들에게는 장애물이 없으리라
평안,악한 자의 마음에는 속임수가 있으나 평안을 만드는 자에게는 기쁨이 있다
평안,내가 이것을 너희에게 이른 이유는 너희가 나를 믿고 평안을 얻게 하려 함이라 세상에서는 너희가 환난을 당하나 담대하라 내가 세상을 이겼노라
평안,이는 한 아기가 우리에게 태어났고 한 아들이 우리에게 주어졌으며 그의 어깨에 정사가 있으며 그의 이름은 기묘자 모사 전능하신 하나님 영존하시는 아버지 평강의 왕이라 불리리라
